,listing__statPrice,product-subtitle,Model,Box,Papers,Age,Movement,ConditionGrade,CaseSize,Case,Dial,Bracelet,LOT,Location,Seller
0,11923.9872,Datejust36,126234,Yes,Yes,2022,automatic,AAA,36mm,StainlessSteelandWhiteGold,SlateRomanNumeral,StainlessSteelJubilee,#004576,"MiltonKeynes,Buckinghamshire,UnitedKingdom",
1,34778.295999999995,Day-Date40,228238,Yes,Yes,2022,automatic,AA,40mm,YellowGold,WhiteBaton,YellowGoldPresident,#,"BishopsStortford,Herts,UnitedKingdom",
2,15978.142848,Sea-Dweller,126660,Yes,Yes,2017,automatic,AAA,43mm,StainlessSteel,Black,StainlessSteelOyster,#3724,"Leicester,Leicestershire,UnitedKingdom",
3,16243.948395999998,Yacht-Master40,126622,Yes,Yes,2022,automatic,AAA,40mm,StainlessSteelandPlatinum,Slate,StainlessSteelOyster,#,"MiltonKeynes,Buckinghamshire,UnitedKingdom",
4,16450.6237,Submariner,126610LV,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteel,Black,StainlessSteelOyster,#004597,"Buckinghamshire,UnitedKingdom",
5,27212.794888999997,Yacht-Master42,226659,Yes,Yes,2022,automatic,AA,42mm,WhiteGold,Black,BlackOysterflex,#004596,"Bishop'sStortford,Herts,UnitedKingdom",
6,13320.4,Deepsea,116660,Yes,Yes,2015,automatic,AA,44mm,StainlessSteel,D-blue,StainlessSteelOyster,#004593,"Gelderland,Netherlands,Netherlands",
7,51949.337999999996,Day-Date40,228239,Yes,Yes,2022,automatic,AA,40mm,WhiteGold,MeteoritewithBaguette,WhiteGoldPresident,#004589,"London,UnitedKingdom",
8,28876.1655,Daytona,116515LN,Yes,Yes,2011,automatic,A,40mm,RoseGold,WhiteBaton,BlackAlligator,#004560,"London,UnitedKingdom",
9,13024.993799999998,Submariner,126610LN,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteel,Black,StainlessSteelOyster,#004584,"London,UnitedKingdom",
10,33176.871,Daytona,116509,Yes,Yes,2018,automatic,A,40mm,WhiteGold,BlackwithDiamonds,WhiteGoldOyster,#004582,"London,UnitedKingdom",
11,8702.824999999999,Submariner,16613,No,Yes,1991,automatic,A,40mm,StainlessSteelandYellowGold,Black,SteelandYellowGoldOyster,#004574,"Edinburgh,Scotland,UnitedKingdom",
12,10541.449999999999,Milgauss,116400GV,Yes,Yes,2018,automatic,AAA,40mm,StainlessSteel,Z-blue,StainlessSteelOyster,#004571,"Birmingham,WestMidlands,UnitedKingdom",
13,19260.78512,Submariner,126610LV,Yes,Yes,2021,automatic,AAA,41mm,StainlessSteel,Black,StainlessSteelOyster,#3691,"Lausanne,Switzerland,Switzerland",
14,8196.518699999999,Milgauss,116400GV,Yes,Yes,2014,automatic,A,40mm,StainlessSteel,BlackBaton,StainlessSteelOyster,#004562,"TunbridgeWells,Kent,UnitedKingdom",
15,12861.93755,Sea-Dweller,126600,Yes,Yes,2020,automatic,A,43mm,StainlessSteel,Black,StainlessSteelOyster,#004351,"London,UnitedKingdom",
16,17372.75925,Submariner,126613LB,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteelandYellowGold,Blue,SteelandYellowGoldOyster,#004345,"Manchester,GreaterManchester,UnitedKingdom",
17,30059.140496,Daytona,116500LN,Yes,Yes,2022,automatic,AAA,40mm,StainlessSteel,BlackBaton,StainlessSteelOyster,#004330,"London,UnitedKingdom",
18,29339.136,Yacht-Master,226658,Yes,Yes,2022,automatic,AAA,42mm,YellowGold,Black,BlackOysterFlex,#004322,"London,UnitedKingdom",
19,12176.119999999999,Datejust41,126300,Yes,Yes,2022,automatic,AA,41mm,StainlessSteel,MintGreen'Motif'Baton,StainlessSteelOyster,#,"London,UnitedKingdom",
20,9375.6124,DatejustII,116334,Yes,Yes,2010,automatic,AA,41mm,StainlessSteelAndWhiteGold,SilverDiamond,StainlessSteelOyster,#004317,"London,UnitedKingdom",
21,12480.523,Submariner,124060,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteel,Black,StainlessSteelOyster,#004321,"London,UnitedKingdom",
22,15030.6,Sea-Dweller,126600,Yes,Yes,2021,automatic,AA,43mm,StainlessSteel,Black,StainlessSteelOyster,#3666,"Portsmouth,Hampshire,UnitedKingdom",
23,19372.5,GMT-MasterII,126711CHNR,Yes,Yes,2022,automatic,AAA,40mm,StainlessSteelandRoseGold,Black,SteelandRoseGoldOyster,#004312,"London,UnitedKingdom",
24,7318.5,Datejust41,126300,Yes,Yes,2021,automatic,A,41mm,StainlessSteel,SilverBaton,StainlessSteelOyster,#004309,"London,UnitedKingdom",
25,11070.0,Datejust36,126234,Yes,Yes,2022,automatic,AAA,36mm,StainlessSteelandWhiteGold,SlateRomanNumeral,StainlessSteelJubilee,#004307,"Harpenden,Hertfordshire,UnitedKingdom",
26,4797.0,Datejust,16030,Yes,Yes,1981,automatic,A,36mm,StainlessSteel,SilverBaton,StainlessSteelOyster,#004306,"Dundee,Scotland,UnitedKingdom",
27,13099.5,Datejust36,126231,Yes,Yes,2022,automatic,AAA,36mm,StainlessSteelandRoseGold,SlateRomanNumeral,SteelandRoseGoldJubileee,#004299,"London,UnitedKingdom",
28,10455.0,Milgauss,116400GV,Yes,Yes,2022,automatic,AAA,40mm,StainlessSteel,Z-blue,StainlessSteelOyster,#004297,"London,UnitedKingdom",
29,6858.880000000001,OysterPerpetual41,124300,Yes,Yes,2021,automatic,A,41mm,StainlessSteel,BlueBaton,StainlessSteelOyster,#004293,"Banbury,Oxfordshire,UnitedKingdom",
30,33988.200000000004,Daytona,116519LN,Yes,Yes,2020,automatic,A,40mm,WhiteGold,SteelBaton,BlackOysterflex,#004291,"London,UnitedKingdom",
31,10165.84,Submariner,5513,Yes,No,1979,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#004290,"London,UnitedKingdom",
32,8750.0,ExplorerII,216570,Yes,Yes,2019,automatic,A,42mm,StainlessSteel,White,StainlessSteelOyster,#,"WarrenCounty,Ohio,USA",
33,4850.0,OysterPerpetual36,116000,Yes,Yes,2019,automatic,A,36mm,StainlessSteel,PurpleBaton,StainlessSteelOyster,#,"WarrensCounty,Ohio,USA",
34,17636.162,Sky-Dweller,326933,Yes,Yes,2022,automatic,AAA,42mm,StainlessSteelandYellowGold,BlackBaton,SteelandYellowGoldOyster,#004284,"London,UnitedKingdom",
35,20027.506,GMT-Master,1675,Yes,Yes,1973,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#004281,"Dundee,Scotland,UnitedKingdom",
36,34674.488000000005,Day-Date40,228239,Yes,Yes,2021,automatic,AAA,40mm,WhiteGold,SlateBaton,WhiteGoldPresident,#3621,"London,UnitedKingdom",
37,10791.369,Submariner,116610LN,Yes,Yes,2015,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#,"Leeds,Yorkshire,UnitedKingdom",
38,35971.23,Daytona,116515LN,Yes,Yes,2022,automatic,AAA,40mm,RoseGold,BlackwithDiamond,BlackOysterflex,#004266,"Birmingham,WestMidlands,UnitedKingdom",
39,17985.615,Submariner,126613LB,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteelandYellowGold,Blue,SteelandYellowGoldOyster,#004259,"London,UnitedKingdom",
40,9391.4639,OysterPerpetual,114300,Yes,Yes,2020,automatic,AA,39mm,StainlessSteel,WhiteBaton,StainlessSteelOyster,#,"Budapest,Hungary",
41,29190.8405,Daytona,116500LN,Yes,Yes,2022,automatic,AAA,40mm,StainlessSteel,BlackBaton,StainlessSteelOyster,#004254,"Cardiff,Wales,UnitedKingdom",
42,14444.952,Submariner,126610LN,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteel,Black,StainlessSteelOyster,#004252,"London,UnitedKingdom",
43,4153.688,Oysterquartz,17000,Yes,No,1980,quartz,A,36mm,StainlessSteel,SilverBaton,StainlessSteel,#004245,"Paris,France,France",
44,13904.650000000001,Day-Date,118238,No,No,2000's,automatic,A,36mm,YellowGold,Champagne,YellowGoldOyster,#004238,"London,UnitedKingdom",
45,10640.08,ExplorerII,216570,Yes,Yes,2020,automatic,A,42mm,StainlessSteel,White,StainlessSteelOyster,#,"London,UnitedKingdom",
46,9793.710000000001,Deepsea,116660,Yes,Yes,2010,automatic,A,44mm,StainlessSteel,Black,StainlessSteelOyster,#004233,"London,UnitedKingdom",
47,12091.0,Submariner,124060,Yes,Yes,2021,automatic,AAA,41mm,StainlessSteel,Black,StainlessSteelOyster,#004230,"London,UnitedKingdom",
48,18136.5,GMT-MasterII,126711CHNR,Yes,Yes,2019,automatic,AAA,40mm,StainlessSteelandRoseGold,Black,SteelandRoseGoldOyster,#004227,"London,UnitedKingdom",
49,7214.63925,OysterPerpetual41,124300,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteel,SilverBaton,StainlessSteelOyster,#004211,"Lausanne,Switzerland,Switzerland",
50,15792.407487999999,Datejust41,126334,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteelandWhiteGold,MintGreenBaton,StainlessSteelOyster,#004222,"London,UnitedKingdom",
51,43774.700762,Daytona,116519,Yes,Yes,2006,automatic,A,40mm,WhiteGold,PinkRomanNumeral,PinkAlligator,#004217,"London,UnitedKingdom",
52,5456.5289999999995,Datejust,16013,Yes,Yes,1987,automatic,AA,36mm,Steel/YellowGold,Champagne,Steel/YellowGoldJubilee,#004214,"Southport,Merseyside,UnitedKingdom",
53,16672.727499999997,Daytona,116523,Yes,Yes,2013,automatic,A,40mm,StainlessSteelandYellowGold,BlackwithDiamond,SteelandYellowGoldOyster,#004206,"Sheffield,UnitedKingdom",
54,25766.942499999997,Yacht-Master42,226659,Yes,Yes,2020,automatic,AA,42mm,WhiteGold,Black,BlackRubber,#004197,"London,UnitedKingdom",
55,30098.350000000002,Daytona,16520,Yes,Yes,1999,automatic,A,40mm,StainlessSteel,WhiteBaton,StainlessSteelOyster,#004212,"London,UnitedKingdom",
56,18359.9935,GMT-MasterII,126710BLRO,Yes,Yes,2022,automatic,AAA,40mm,StainlessSteel,Black,StainlessSteelJubilee,#004210,"HenleyonThames,Oxfordshire,UnitedKingdom",
57,13243.274000000001,Sea-Dweller,126600,Yes,Yes,2020,automatic,AAA,43mm,StainlessSteel,Black,StainlessSteelOyster,#004209,"London,UnitedKingdom",
58,18180.607334,Sky-Dweller,326933,Yes,Yes,2020,automatic,AAA,42mm,StainlessSteelandYellowGold,WhiteBaton,SteelandYellowGoldOyster,#004208,"London,UnitedKingdom",
59,9751.8654,Day-Date,18038,No,No,1979,automatic,A,36mm,YellowGold,ChampagneBaton,YellowGoldPresident,#004207,"Sheffield,UnitedKingdom",
60,27088.515000000003,Daytona,116500LN,Yes,Yes,2021,automatic,AA,40mm,StainlessSteel,BlackBaton,StainlessSteelOyster,#004200,"Comber,NorthernIreland,UnitedKingdom",
61,8848.9149,ExplorerII,216570,Yes,Yes,2018,automatic,A,42mm,StainlessSteel,Black,StainlessSteelOyster,#004195,"Bedfordshire,UnitedKingdom",
62,34131.85625,Daytona,116518LN,Yes,Yes,2022,automatic,AAA,40mm,YellowGold,Gold,BlackOysterFlex,#004188,"London,UnitedKingdom",
63,13355.94375,Submariner,126613LN,Yes,Yes,2021,automatic,AA,41mm,StainlessSteelAndYellowGold,Black,SteelAndYellowGoldOyster,#004186,"Jersey,Jersey",
64,25524.6925,GMT-Master,16758,Yes,Yes,1984,automatic,AA,40mm,YellowGold,Black,YellowGoldJubilee,#004180,"Jersey,Jersey",
65,12671.80975,Day-Date,18038,Yes,Yes,1986,automatic,A,36mm,YellowGold,ChampagneBaton,YellowGoldPresident,#004178,"London,UnitedKingdom",
66,11669.852700000001,Submariner,124060,Yes,Yes,2021,automatic,A,41mm,StainlessSteel,Black,StainlessSteelOyster,#004177,"London,UnitedKingdom",
67,19449.754500000003,Daytona,116520,Yes,Yes,2008,automatic,A,40mm,StainlessSteel,BlackBaton,StainlessSteelOyster,#004176,"London,UnitedKingdom",
68,18919.306650000002,Submariner,116610LV,Yes,Yes,2014,automatic,A,40mm,StainlessSteel,Green,StainlessSteel,#004174,"London,UnitedKingdom",
69,19449.754500000003,GMT-MasterII,126711CHNR,Yes,Yes,2021,automatic,AA,40mm,StainlessSteelandRoseGold,Black,SteelandRoseGoldOyster,#004172,"StratforduponAvon,UnitedKingdom",
70,7603.08585,OysterPerpetual41,124300,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteel,BlackBaton,StainlessSteelOyster,#004171,"London,UnitedKingdom",
71,17535.5375,Submariner,126613LB,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteelAndYellowGold,Blue,SteelAndYellowGoldOyster,#004168,"Kingswinford,WestMidlands,UnitedKingdom",
72,12839.58,Submariner,124060,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteel,Black,StainlessSteelOyster,#004168,"London,UnitedKingdom",
73,47851.2125,Daytona,116505,Yes,Yes,2021,automatic,AAA,40mm,RoseGold,SundustwithBaguette,RoseGoldOyster,#004165,"London,UnitedKingdom",
74,21399.3,Daytona,116518,Yes,Yes,2001,automatic,A,40mm,YellowGold,BlackBaton,BlackAlligator,#004160,"London,UnitedKingdom",
75,38967.22725,GMT-MasterII,126719BLRO,Yes,Yes,2021,automatic,AAA,40mm,WhiteGold,Blue,WhiteGoldOyster,#004158,"London,UnitedKingdom",
76,20822.182500000003,Daytona,116520,Yes,Yes,2011,automatic,A,40mm,StainlessSteel,BlackBaton,StainlessSteelOyster,#004155,"London,UnitedKingdom",
77,10113.631500000001,OysterPerpetual41,124300,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteel,GreenBaton,StainlessSteelOyster,#004151,"London,UnitedKingdom",
78,6250.3695,Lady-Datejust,279160,Yes,Yes,2022,automatic,AAA,28mm,StainlessSteel,PinkBaton,StainlessSteelOyster,#004145,"London,UnitedKingdom",
79,46651.64625,Day-Date40,228235,Yes,Yes,2022,automatic,AAA,40mm,RoseGold,SundustwithBaguette,RoseGoldPresident,#004141,"Lausanne,Switzerland,Switzerland",
80,21522.49875,Daytona,116520,Yes,Yes,2003,automatic,A,40mm,StainlessSteel,WhiteBaton,StainlessSteelOyster,#004137,"London,UnitedKingdom",
81,16510.41,Submariner,126610LV,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteel,Black,StainlessSteelOyster,#,"Shrewsbury,Shropshire,UnitedKingdom",
82,19911.07675,GMT-MasterII,126711CHNR,Yes,Yes,2022,automatic,AA,40mm,StainlessSteelandRoseGold,Black,StainlessSteelOyster,#,"London,UnitedKingdom",
83,31203.926249999997,Sky-Dweller,326139,Yes,Yes,2020,automatic,AAA,42mm,WhiteGold,BlackArabicNumeral,BlackAlligator,#004133,"London,UnitedKingdom",
84,11055.1053,Yacht-Master40,126622,Yes,Yes,2020,automatic,AAA,40mm,StainlessSteelandPlatinum,Blue,StainlessSteelOyster,#004132,"London,UnitedKingdom",
85,20816.232500000002,Sky-Dweller,326934,Yes,Yes,2018,automatic,AAA,42mm,StainlessSteelandWhiteGold,BlueBaton,StainlessSteelOyster,#004119,"London,UnitedKingdom",
86,16058.2365,GMT-MasterII,126710BLNR,Yes,Yes,2021,automatic,AAA,40mm,StainlessSteel,Black,StainlessSteelJubilee,#004118,"London,UnitedKingdom",
87,9182.93228,Datejust36,126234,Yes,Yes,2021,automatic,A,36mm,StainlessSteelandWhiteGold,Pink'Jubilee'withDiamond,StainlessSteel,#004117,"London,UnitedKingdom",
88,11929.9026,Datejust36,126234,Yes,Yes,2022,automatic,AAA,36mm,StainlessSteelandWhiteGold,SilverBaton,StainlessSteelOyster,#,"Woerden,Netherlands",
89,19628.87275,GMT-MasterII,126711CHNR,Yes,Yes,2022,automatic,AA,40mm,StainlessSteelandRoseGold,Black,SteelandRoseGoldOyster,#004106,"London,UnitedKingdom",
90,13476.539499999999,Yacht-Master40,116621,Yes,Yes,2017,automatic,A,40mm,StainlessSteelandRoseGold,Chocolate,SteelandRoseGoldOyster,#004104,"Surrey,UnitedKingdom",
91,15092.812500000002,Sea-Dweller,126603,Yes,Yes,2020,automatic,AAA,43mm,StainlessSteelandYellowGold,Black,SteelandYellowGold,#004099,"London,UnitedKingdom",
92,13024.993799999998,Submariner,126610LN,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteel,Black,StainlessSteelOyster,#004584,"London,UnitedKingdom",
93,23201.5,Yacht-Master40,116655,Yes,Yes,2018,automatic,A,40mm,RoseGold,Black,BlackRubber,#,"London,UnitedKingdom",
94,4364.3128,OysterPerpetual28,276200,Yes,Yes,2021,automatic,A,28mm,StainlessSteel,BlackBaton,StainlessSteelOyster,#004092,"Dunstable,Staffordshire,UnitedKingdom",
95,9622.266528,Explorer,124273,Yes,Yes,2021,automatic,AAA,36mm,StainlessSteelandYellowGold,BlackArabicNumeral,SteelandYellowGoldOyster,#004089,"LakeNeuchâtel,Switzerland",
96,17103.388,Submariner,126610LV,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteel,Black,StainlessSteelOyster,#004087,"London,UnitedKingdom",
97,21699.699,Submariner,116610LV,Yes,Yes,2015,automatic,AA,40mm,StainlessSteel,Green,StainlessSteelOyster,#004039,"Woerden,Netherlands",
98,43328.1996,Sky-Dweller,326938,Yes,Yes,2022,automatic,A,42mm,YellowGold,ChampagneBaton,YellowGold,#,"Paisley,Scotland,UnitedKingdom",
99,11094.821999999998,Submariner,114060,Yes,Yes,2019,automatic,AAA,40mm,StainlessSteel,Black,StainlessSteelOyster,#004079,"Surrey,UnitedKingdom",
100,0.0,Datejust41,126300,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteel,MintGreenBaton,StainlessSteelOyster,#,"Brighton,Sussex,UnitedKingdom",GBP
101,18121.2141,GMT-MasterII,126711CHNR,Yes,Yes,2019,automatic,A,40mm,StainlessSteelandRoseGold,Black,SteelandRoseGoldOyster,#004052,"TunbridgeWells,Kent,UnitedKingdom",
102,7408.0435,GMT-MasterII,16760,No,No,1987,automatic,B,40mm,StainlessSteel,Black,StainlessSteelOyster,#004057,"London,UnitedKingdom",
103,5413.57025,Datejust,16030,Yes,Yes,1986,automatic,A,36mm,StainlessSteelandWhiteGold,SilverBaton,StainlessSteelJubilee,#004073,"Dundee,Scotland,UnitedKingdom",
104,15422.9726,Sea-Dweller,126600,Yes,Yes,2020,automatic,AAA,43mm,StainlessSteel,Black,StainlessSteelOyster,#004062,"Surrey,UnitedKingdom",
105,14495.275,GMT-MasterII,116710BLNR,Yes,Yes,2017,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#004061,"Portsmouth,Hampshire,UnitedKingdom",
106,18204.0,GMT-MasterII'Pepsi',126710BLRO,Yes,Yes,2022,automatic,AAA,40mm,StainlessSteel,Black,StainlessSteelJubilee,#004053,"Oxford,Oxfordshire,UnitedKingdom",
107,10239.75,Deepsea,126660,No,No,2010's,automatic,A,44mm,StainlessSteel,D-blue,StainlessSteelOyster,#004050,"London,UnitedKingdom",
108,924.332111,OysterRoyal,6444,No,No,1950's,manual,B,31mm,StainlessSteel,Cream'Honeycomb',StainlessSteelOyster,#004037,"Newquay,UnitedKingdom",
109,14021.33616,Sea-Dweller,126603,Yes,Yes,2021,automatic,A,43mm,StainlessSteelandYellowGold,Black,SteelandYellowGoldOyster,#004030,"London,UnitedKingdom",
110,77646.986175,Daytona,116508,Yes,Yes,2022,automatic,AAA,40mm,YellowGold,GreenBaton,YellowGoldOyster,#,"London,UnitedKingdom",
111,10169.08365,Yacht-Master,16622,Yes,Yes,2013,automatic,A,40mm,StainlessSteelandPlatinum,Silver,StainlessSteelOyster,#004020,"Manchester,GreaterManchester,UnitedKingdom",
112,11605.3949,Submariner,124060,Yes,Yes,2020,automatic,A,41mm,StainlessSteel,Black,StainlessSteelOyster,#004018,"Newcastle,NewcastleUponTyne,UnitedKingdom",
113,13529.7275,GMT-Master,16750,Yes,Yes,1988,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#004014,"Newcastle-under-Lyme,UnitedKingdom",
114,12078.04,Deepsea,126660,Yes,Yes,2018,automatic,A,44mm,StainlessSteel,Black,StainlessSteelOyster,#004013,"Worcestershire,UnitedKingdom",
115,35910.183,Yacht-MasterII,116688,Yes,Yes,2012,automatic,A,44mm,YellowGold,White,YellowGoldOyster,#004002,"London,UnitedKingdom",
116,15328.46125,Submariner,16610LV,Yes,Yes,2006,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#004005,"StAlbans,Hertfordshire,UnitedKingdom",
117,32392.22,Yacht-Master37,268655,Yes,Yes,2021,automatic,A,37mm,RoseGold,Pavé,BlackOysterflex,#003093,"London,UnitedKingdom",
118,24992.108600000003,Yacht-Master40,126655,Yes,Yes,2020,automatic,A,40mm,RoseGold,Black,BlackRubber,#003090,"London,UnitedKingdom",
119,11234.984600000002,Datejust36,126233,Yes,Yes,2021,automatic,A,36mm,StainlessSteelandYellowGold,MotherofPearlwithDiamond,SteelandYellowGoldJubilee,#003086,"London,UnitedKingdom",
120,20922.29275,Daytona,116503,Yes,Yes,2022,automatic,AAA,40mm,StainlessSteelandYellowGold,WhiteBaton,SteelandYellowGoldOyster,#003085,"Scotland,UnitedKingdom",
121,11005.699200000001,Sea-Dweller,126600,Yes,Yes,2017,automatic,A,43mm,StainlessSteel,Black,StainlessSteelOyster,#003083,"Loughton,Essex,UnitedKingdom",
122,40005.198500000006,Daytona,116515LN,Yes,Yes,2021,automatic,AA,40mm,EveroseGold,BlackBaton,BlackOysterflex,#003075,"Leicestershire,UnitedKingdom",
123,6986.8234,OysterPerpetual41,124300,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteel,BlueBaton,StainlessSteelOyster,#003079,"Farnham,Surrey,UnitedKingdom",
124,5652.25,Datejust31,178274,Yes,Yes,2007,automatic,A,31mm,StainlessSteelandWhiteGold,RolexMotifwithDiamond,StainlessSteelJubilee,#003073,"London,UnitedKingdom",
125,20065.4875,GMT-MasterII,126711CHNR,Yes,Yes,2022,automatic,AAA,40mm,StainlessSteelandRoseGold,Black,SteelandRoseGoldOyster,#003068,"London,UnitedKingdom",
126,7886.039,Milgauss,116400GV,Yes,Yes,2011,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#003022,"Crewe,Cheshire,UnitedKingdom",
127,36050.464,Daytona,116519LN,Yes,Yes,2022,automatic,A,40mm,WhiteGold,Silver,BlackOysterflex,#003066,"London,UnitedKingdom",
128,24784.694,GMT,126720VNTR,Yes,Yes,2022,automatic,AAA,40mm,StainlessSteel,Black,StainlessSteelOyster,#003064,"London,UnitedKingdom",
129,27601.136499999997,Daytona,116500LN,Yes,Yes,2021,automatic,AAA,40mm,StainlessSteel,BlackBaton,StainlessSteelOyster,#003059,"Atherstone,Warwickshire,UnitedKingdom",
130,7823.052049999999,Datejust41,126300,Yes,Yes,2022,automatic,A,41mm,StainlessSteel,SilverBaton,StainlessSteelOyster,#003052,"London,UnitedKingdom",
131,11194.949999999999,Datejust36,126233,Yes,Yes,2022,automatic,AAA,36mm,StainlessSteelandYellowGold,SlateRomanNumeral,SteelandYellowGoldJubilee,#003050,"London,UnitedKingdom",
132,14666.503995,Submariner,126613LN,Yes,Yes,2021,automatic,A,41mm,StainlessSteelandYellowGold,Black,SteelandYellowGoldOyster,#003048,"Sheffield,Yorkshire,UnitedKingdom",
133,10187.404499999999,Submariner,114060,Yes,Yes,2017,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#003047,"Darlington,CountyDurham,UnitedKingdom",
134,10990.35,Submariner,114060,Yes,Yes,2019,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#003045,"Nurburg,Germany",
135,16974.765,Submariner,126610LV,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteel,Black,StainlessSteelOyster,#003041,"Edinburgh,Scotland,UnitedKingdom",
136,14711.463,Submariner,126610LN,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteel,Black,StainlessSteelOyster,#003038,"Surrey,UnitedKingdom",
137,17258.809401,Daytona,116503,Yes,Yes,2021,automatic,A,40mm,StainlessSteelandYellowGold,WhiteBaton,SteelandYellowGoldOyster,#003037,"Cheltenham,Gloucestershire,UnitedKingdom",
138,93927.033,Daytona,116506,Yes,Yes,2013,automatic,A,40mm,Platinum,IceBlueBaton,PlatinumOyster,#002744,"London,UnitedKingdom",
139,10049.859011,GMT-MasterII,16710,Yes,No,1991,automatic,A,40mm,StainlessSteel,Black,StainlessSteelJubilee,#003027,"London,UnitedKingdom",
140,19943.597069,Daytona,116503,Yes,Yes,2022,automatic,AAA,40mm,StainlessSteelandYellowGold,BlackBaton,SteelandYellowGoldOyster,#003026,"ChippingNorton,Oxfordshire,UnitedKingdom",
141,10028.2072,Cellini,50505,Yes,Yes,2017,automatic,A,39mm,RoseGold,BlackBaton,BlackAlligator,#003013,"Cheltenham,Gloucestershire,UnitedKingdom",
142,15214.46585,Sea-Dweller,116600,Yes,Yes,2015,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#003018,"Edinburgh,Scotland,UnitedKingdom",
143,13412.407766999999,Submariner,124060,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteel,Black,StainlessSteelOyster,#3014,"TunbridgeWells,Kent,UnitedKingdom",
144,25687.849,Daytona,116500LN,Yes,Yes,2022,automatic,A,40mm,StainlessSteel,BlackBaton,StainlessSteelOyster,#003011,"MeltonMowbray,Yorkshire,UnitedKingdom",
145,23705.417175,Daytona,116509,Yes,No,2006,automatic,A,40mm,WhiteGold,SilverRacingDial,WhiteGoldOyster,#002991,"London,UnitedKingdom",
146,41323.931,Daytona,116509,Yes,Yes,2020,automatic,A,40mm,WhiteGold,MotherofPearl/Meteorite,WhiteGoldOyster,#002962,"London,UnitedKingdom",
147,18712.155,Daytona,116503,Yes,Yes,2018,automatic,A,40mm,StainlessSteelandYellowGold,WhiteBaton,SteelandYellowGoldOyster,#003000,"London,UnitedKingdom",
148,16594.11,Yacht-Master37,268655,Yes,Yes,2020,automatic,A,37mm,RoseGold,Black,BlackOysterflex,#002975,"Brighton,EastSussex,UnitedKingdom",
149,18904.010112,Submariner,116610LV,Yes,Yes,2019,automatic,A,40mm,StainlessSteel,Green,StainlessSteelOyster,#002993,"London,UnitedKingdom",
150,27811.118239999996,Submariner,116618LN,No,No,2010's,automatic,A,40mm,YellowGold,Black,YellowGoldOyster,#002974,"London,UnitedKingdom",
151,16873.1766,Yacht-Master,16628,Yes,Yes,2004,automatic,A,40mm,YellowGold,White,YellowGoldOyster,#002977,"WestMidlands,UnitedKingdom",
152,7719.754,Air-King,116900,Yes,Yes,2021,automatic,AA,40mm,StainlessSteel,BlackArabicNumeral,StainlessSteelOyster,#002977,"London,UnitedKingdom",
153,9043.1404,Datejust31,178383,No,Yes,2014,automatic,A,31mm,Steel/YellowGold/Diamond,RolexMotifwithDiamond,SteelandYellowGoldJubilee,#002970,"London,UnitedKingdom",
154,9700.6875,Submariner,114060,Yes,Yes,2012,automatic,AA,40mm,StainlessSteel,Black,StainlessSteelOyster,#002963,"London,UnitedKingdom",
155,14135.287499999999,GMTMasterII,116710BLNR,Yes,Yes,2015,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#002961,"Loughton,Essex,UnitedKingdom",
156,22138.9938,Daytona,116503,Yes,Yes,2022,automatic,AA,40mm,StainlessSteelandYellowGold,WhiteBaton,SteelandYellowGoldOyster,#002959,"London,UnitedKingdom",
157,37730.615999999995,Daytona,116518LN,Yes,Yes,2021,automatic,AA,40mm,YellowGold,GoldenBaton,BlackRubberOysterflex,#002958,"London,UnitedKingdom",
158,14981.274,Submariner,16610LV,Yes,Yes,2008,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#002957,"London,UnitedKingdom",
